transaction_id,account_id,transaction_date,transaction_type,transaction_amount,payment_mode
TXN120595,ACC1476,2025-09-14,Withdrawal,151,UPI
TXN120605,ACC1476,2025-09-19,Withdrawal,218,Credit Card
TXN120617,ACC1476,2025-09-23,Transfer,152,UPI
TXN120597,ACC1476,2025-09-24,Received,141,UPI
TXN120604,ACC1476,2025-09-29,Withdrawal,128,UPI
TXN120603,ACC1476,2025-09-30,Transfer,380,Debit Card
TXN120600,ACC1476,2025-10-05,Transfer,473,Credit Card
TXN120583,ACC1476,2025-10-08,Transfer,258,Credit Card
TXN120610,ACC1476,2025-10-09,Withdrawal,476,UPI
TXN120634,ACC1476,2025-10-10,Withdrawal,94,Debit Card
TXN120624,ACC1476,2025-10-16,Withdrawal,343,UPI
TXN120630,ACC1476,2025-10-22,Deposit,537,UPI
TXN120611,ACC1476,2025-10-28,Withdrawal,112,Debit Card
TXN120582,ACC1476,2025-11-01,Withdrawal,12,Debit Card
TXN120618,ACC1476,2025-11-01,Deposit,851,UPI
TXN120585,ACC1476,2025-11-03,Withdrawal,92,UPI
TXN120581,ACC1476,2025-11-11,Payment,138,UPI
TXN120613,ACC1476,2025-11-12,Payment,227,Debit Card
TXN120601,ACC1476,2025-11-13,Withdrawal,319,UPI
TXN120588,ACC1476,2025-11-15,Transfer,69,Credit Card
TXN120681,ACC1477,2025-05-16,Withdrawal,128,UPI
TXN120641,ACC1477,2025-05-19,Withdrawal,24,Credit Card
TXN120685,ACC1477,2025-05-22,Received,936,Debit Card
TXN120644,ACC1477,2025-05-23,Withdrawal,133,UPI
TXN120695,ACC1477,2025-05-25,Withdrawal,106,UPI
TXN120669,ACC1477,2025-05-27,Transfer,402,UPI
TXN120658,ACC1477,2025-05-30,Withdrawal,242,Credit Card
TXN120654,ACC1477,2025-05-31,Received,984,UPI
TXN120679,ACC1477,2025-05-31,Transfer,285,UPI
TXN120651,ACC1477,2025-06-02,Received,276,Credit Card
TXN120673,ACC1477,2025-06-02,Deposit,785,UPI
TXN120670,ACC1477,2025-06-04,Payment,292,UPI
TXN120683,ACC1477,2025-06-06,Deposit,386,UPI
TXN120638,ACC1477,2025-06-16,Transfer,254,UPI
TXN120661,ACC1477,2025-06-16,Payment,445,UPI
TXN120686,ACC1477,2025-06-23,Received,305,UPI
TXN120656,ACC1477,2025-06-30,Payment,188,Credit Card
TXN120647,ACC1477,2025-07-01,Received,573,UPI
TXN120665,ACC1477,2025-07-09,Deposit,733,UPI
TXN120692,ACC1477,2025-07-17,Received,936,UPI
TXN120674,ACC1477,2025-07-18,Received,642,Credit Card
TXN120642,ACC1477,2025-07-20,Received,214,UPI
TXN120659,ACC1477,2025-07-20,Payment,259,UPI
TXN120689,ACC1477,2025-07-22,Payment,193,UPI
TXN120666,ACC1477,2025-07-24,Transfer,342,UPI
TXN120697,ACC1477,2025-08-03,Received,152,UPI
TXN120655,ACC1477,2025-08-06,Withdrawal,150,Credit Card
TXN120678,ACC1477,2025-08-10,Withdrawal,402,Debit Card
TXN120696,ACC1477,2025-08-11,Payment,56,Credit Card
TXN120664,ACC1477,2025-08-12,Payment,243,UPI
TXN120693,ACC1477,2025-08-12,Withdrawal,295,UPI
TXN120639,ACC1477,2025-08-14,Withdrawal,389,Debit Card
TXN120663,ACC1477,2025-08-14,Transfer,19,Credit Card
TXN120672,ACC1477,2025-08-18,Withdrawal,363,Debit Card
TXN120682,ACC1477,2025-08-18,Payment,315,UPI
TXN120667,ACC1477,2025-08-20,Transfer,140,UPI
TXN120671,ACC1477,2025-08-20,Deposit,391,UPI
TXN120690,ACC1477,2025-08-22,Withdrawal,460,Credit Card
TXN120687,ACC1477,2025-08-26,Withdrawal,255,Credit Card
TXN120680,ACC1477,2025-08-27,Transfer,117,UPI
TXN120645,ACC1477,2025-08-29,Payment,65,UPI
TXN120636,ACC1477,2025-08-31,Deposit,567,UPI
TXN120668,ACC1477,2025-08-31,Payment,294,UPI
TXN120652,ACC1477,2025-09-05,Withdrawal,246,Credit Card
TXN120677,ACC1477,2025-09-15,Withdrawal,362,Debit Card
TXN120637,ACC1477,2025-09-16,Transfer,244,Credit Card
TXN120694,ACC1477,2025-09-26,Withdrawal,257,Debit Card
TXN120650,ACC1477,2025-09-28,Payment,392,UPI
TXN120640,ACC1477,2025-10-01,Received,305,UPI
TXN120643,ACC1477,2025-10-13,Transfer,220,UPI
TXN120691,ACC1477,2025-10-14,Received,139,Debit Card
TXN120684,ACC1477,2025-10-20,Payment,366,Credit Card
TXN120660,ACC1477,2025-10-23,Payment,360,UPI
TXN120646,ACC1477,2025-10-24,Received,401,UPI
TXN120688,ACC1477,2025-10-26,Withdrawal,231,UPI
TXN120649,ACC1477,2025-10-27,Withdrawal,259,Debit Card
TXN120653,ACC1477,2025-10-29,Payment,241,Debit Card
TXN120662,ACC1477,2025-10-31,Transfer,41,UPI
TXN120657,ACC1477,2025-11-08,Transfer,217,UPI
TXN120648,ACC1477,2025-11-11,Deposit,510,Debit Card
TXN120676,ACC1477,2025-11-12,Withdrawal,442,UPI
TXN120675,ACC1477,2025-11-14,Withdrawal,436,UPI
TXN120740,ACC1478,2025-05-17,Withdrawal,366,UPI
TXN120728,ACC1478,2025-05-19,Deposit,844,UPI
TXN120720,ACC1478,2025-05-30,Deposit,744,Debit Card
TXN120715,ACC1478,2025-05-31,Received,864,Debit Card
TXN120725,ACC1478,2025-06-08,Received,539,UPI
TXN120747,ACC1478,2025-06-12,Payment,156,UPI
TXN120706,ACC1478,2025-06-15,Payment,46,UPI
TXN120741,ACC1478,2025-06-20,Withdrawal,22,Credit Card
TXN120727,ACC1478,2025-06-23,Deposit,579,Debit Card
TXN120718,ACC1478,2025-06-28,Payment,31,Debit Card
TXN120734,ACC1478,2025-06-28,Received,246,Debit Card
TXN120744,ACC1478,2025-06-29,Transfer,364,UPI
TXN120702,ACC1478,2025-07-05,Received,553,Credit Card
TXN120705,ACC1478,2025-07-12,Payment,49,Credit Card
TXN120700,ACC1478,2025-07-13,Withdrawal,479,UPI
TXN120724,ACC1478,2025-07-16,Transfer,404,Credit Card
TXN120713,ACC1478,2025-07-18,Withdrawal,363,UPI
TXN120722,ACC1478,2025-07-29,Received,602,UPI
TXN120749,ACC1478,2025-08-14,Deposit,130,UPI
TXN120708,ACC1478,2025-08-17,Transfer,329,UPI
TXN120711,ACC1478,2025-08-18,Received,136,UPI
TXN120707,ACC1478,2025-08-24,Withdrawal,348,UPI
TXN120721,ACC1478,2025-08-24,Received,132,UPI
TXN120731,ACC1478,2025-08-25,Transfer,463,UPI
TXN120729,ACC1478,2025-08-26,Transfer,497,UPI
TXN120701,ACC1478,2025-08-29,Transfer,242,UPI
TXN120719,ACC1478,2025-08-31,Payment,134,UPI
TXN120699,ACC1478,2025-09-10,Deposit,350,Debit Card
TXN120717,ACC1478,2025-09-11,Deposit,686,UPI
TXN120716,ACC1478,2025-09-18,Payment,391,UPI
TXN120750,ACC1478,2025-09-19,Withdrawal,206,Debit Card
TXN120736,ACC1478,2025-09-30,Withdrawal,212,Credit Card
TXN120745,ACC1478,2025-10-04,Received,395,UPI
TXN120746,ACC1478,2025-10-05,Received,915,UPI
TXN120737,ACC1478,2025-10-06,Payment,27566,Debit Card
TXN120714,ACC1478,2025-10-08,Payment,144,UPI
TXN120710,ACC1478,2025-10-09,Withdrawal,343,UPI
TXN120735,ACC1478,2025-10-14,Payment,46,UPI
TXN120742,ACC1478,2025-10-14,Withdrawal,223,UPI
TXN120703,ACC1478,2025-10-18,Withdrawal,322,Debit Card
TXN120698,ACC1478,2025-10-21,Withdrawal,33,UPI
TXN120709,ACC1478,2025-10-21,Transfer,237,Credit Card
TXN120712,ACC1478,2025-10-23,Withdrawal,452,Debit Card
TXN120723,ACC1478,2025-10-23,Payment,210,UPI
TXN120732,ACC1478,2025-10-29,Payment,58,Debit Card
TXN120738,ACC1478,2025-10-30,Payment,276,UPI
TXN120748,ACC1478,2025-10-30,Received,581,UPI
TXN120739,ACC1478,2025-10-31,Transfer,478,UPI
TXN120733,ACC1478,2025-11-02,Deposit,934,UPI
TXN120743,ACC1478,2025-11-02,Received,992,UPI
TXN120730,ACC1478,2025-11-04,Received,508,Debit Card
TXN120726,ACC1478,2025-11-13,Payment,291,UPI
TXN120704,ACC1478,2025-11-14,Withdrawal,88,UPI
TXN120771,ACC1479,2025-05-23,Payment,380,UPI
TXN120770,ACC1479,2025-05-24,Transfer,377,UPI
TXN120781,ACC1479,2025-05-30,Withdrawal,303,Debit Card
TXN120760,ACC1479,2025-05-31,Withdrawal,446,UPI
TXN120784,ACC1479,2025-06-01,Transfer,484,Credit Card
TXN120773,ACC1479,2025-06-03,Received,559,Debit Card
TXN120769,ACC1479,2025-06-18,Payment,40459,Credit Card
TXN120772,ACC1479,2025-06-29,Received,599,UPI
TXN120779,ACC1479,2025-07-04,Deposit,223,UPI
TXN120751,ACC1479,2025-07-07,Transfer,452,UPI
TXN120765,ACC1479,2025-07-11,Withdrawal,310,UPI
TXN120776,ACC1479,2025-07-11,Deposit,915,UPI
TXN120792,ACC1479,2025-07-22,Withdrawal,359,Debit Card
TXN120793,ACC1479,2025-07-27,Transfer,328,UPI
TXN120785,ACC1479,2025-08-03,Payment,75,UPI
TXN120763,ACC1479,2025-08-04,Transfer,470,UPI
TXN120790,ACC1479,2025-08-05,Transfer,283,UPI
TXN120762,ACC1479,2025-08-12,Payment,104,UPI
TXN120786,ACC1479,2025-08-21,Withdrawal,105,UPI
TXN120758,ACC1479,2025-08-22,Withdrawal,126,UPI
TXN120777,ACC1479,2025-08-23,Payment,26367,UPI
TXN120788,ACC1479,2025-08-25,Received,980,UPI
TXN120780,ACC1479,2025-08-29,Received,139,UPI
TXN120756,ACC1479,2025-09-04,Withdrawal,72,Debit Card
TXN120798,ACC1479,2025-09-04,Withdrawal,174,Debit Card
TXN120757,ACC1479,2025-09-05,Transfer,375,Debit Card
TXN120801,ACC1479,2025-09-06,Payment,74,UPI
TXN120767,ACC1479,2025-09-08,Payment,244,UPI
TXN120753,ACC1479,2025-09-16,Transfer,166,Debit Card
TXN120783,ACC1479,2025-09-16,Withdrawal,369,UPI
TXN120795,ACC1479,2025-09-17,Transfer,437,Debit Card
TXN120787,ACC1479,2025-09-19,Received,583,UPI
TXN120794,ACC1479,2025-09-21,Payment,281,UPI
TXN120764,ACC1479,2025-09-23,Withdrawal,451,UPI
TXN120782,ACC1479,2025-09-25,Received,172,UPI
TXN120789,ACC1479,2025-09-26,Withdrawal,192,UPI
TXN120766,ACC1479,2025-09-29,Withdrawal,125,UPI
TXN120778,ACC1479,2025-10-06,Received,743,UPI
TXN120797,ACC1479,2025-10-07,Withdrawal,194,Credit Card
TXN120796,ACC1479,2025-10-09,Received,359,Credit Card
TXN120759,ACC1479,2025-10-12,Payment,487,Credit Card
TXN120799,ACC1479,2025-10-14,Payment,306,UPI
TXN120800,ACC1479,2025-10-21,Deposit,164,UPI
TXN120752,ACC1479,2025-10-22,Received,328,UPI
TXN120754,ACC1479,2025-10-22,Received,566,Credit Card
TXN120775,ACC1479,2025-10-23,Received,582,UPI
TXN120761,ACC1479,2025-10-27,Withdrawal,494,UPI
TXN120755,ACC1479,2025-10-28,Payment,472,UPI
TXN120774,ACC1479,2025-10-29,Received,146,Debit Card
TXN120768,ACC1479,2025-11-13,Received,485,UPI
TXN120791,ACC1479,2025-11-13,Transfer,383,UPI
TXN120828,ACC1480,2025-05-24,Payment,344,UPI
TXN120809,ACC1480,2025-05-25,Withdrawal,301,UPI
TXN120814,ACC1480,2025-05-31,Payment,489,UPI
TXN120875,ACC1480,2025-06-06,Withdrawal,32,Credit Card
TXN120859,ACC1480,2025-06-07,Transfer,299,UPI
TXN120841,ACC1480,2025-06-11,Transfer,167,UPI
TXN120843,ACC1480,2025-06-12,Withdrawal,415,UPI
TXN120851,ACC1480,2025-06-14,Payment,70,UPI
TXN120853,ACC1480,2025-06-15,Withdrawal,33,UPI
TXN120836,ACC1480,2025-06-19,Received,825,Debit Card
TXN120868,ACC1480,2025-06-19,Received,341,Credit Card
TXN120876,ACC1480,2025-06-19,Payment,65,UPI
TXN120854,ACC1480,2025-06-21,Withdrawal,407,Credit Card
TXN120878,ACC1480,2025-06-22,Withdrawal,246,UPI
TXN120824,ACC1480,2025-06-23,Received,560,UPI
TXN120805,ACC1480,2025-06-24,Deposit,648,UPI
TXN120860,ACC1480,2025-06-30,Withdrawal,301,Credit Card
TXN120820,ACC1480,2025-07-01,Transfer,486,UPI
TXN120847,ACC1480,2025-07-06,Received,141,Debit Card
TXN120844,ACC1480,2025-07-10,Deposit,515,Credit Card
TXN120872,ACC1480,2025-07-14,Payment,490,UPI
TXN120857,ACC1480,2025-07-15,Withdrawal,334,UPI
TXN120829,ACC1480,2025-07-16,Withdrawal,423,UPI
TXN120832,ACC1480,2025-07-16,Received,183,Debit Card
TXN120865,ACC1480,2025-07-22,Transfer,281,UPI
TXN120877,ACC1480,2025-07-24,Deposit,108,UPI
TXN120830,ACC1480,2025-07-30,Transfer,201,UPI
TXN120861,ACC1480,2025-08-04,Transfer,342,Credit Card
TXN120863,ACC1480,2025-08-05,Transfer,478,UPI
TXN120869,ACC1480,2025-08-05,Payment,139,UPI
TXN120825,ACC1480,2025-08-10,Payment,403,UPI
TXN120848,ACC1480,2025-08-11,Payment,291,Credit Card
TXN120813,ACC1480,2025-08-12,Received,524,UPI
TXN120821,ACC1480,2025-08-19,Payment,233,UPI
TXN120822,ACC1480,2025-08-19,Withdrawal,185,Credit Card
TXN120835,ACC1480,2025-08-21,Withdrawal,489,Debit Card
TXN120838,ACC1480,2025-08-22,Payment,183,UPI
TXN120837,ACC1480,2025-08-23,Withdrawal,408,Credit Card
TXN120826,ACC1480,2025-08-29,Transfer,438,Credit Card
TXN120864,ACC1480,2025-08-29,Transfer,191,UPI
TXN120855,ACC1480,2025-08-30,Withdrawal,153,Debit Card
TXN120842,ACC1480,2025-08-31,Payment,410,UPI
TXN120879,ACC1480,2025-08-31,Received,795,UPI
TXN120808,ACC1480,2025-09-01,Deposit,149,UPI
TXN120862,ACC1480,2025-09-01,Received,899,UPI
TXN120845,ACC1480,2025-09-07,Transfer,109,UPI
TXN120815,ACC1480,2025-09-11,Withdrawal,17,UPI
TXN120833,ACC1480,2025-09-11,Deposit,533,UPI
TXN120852,ACC1480,2025-09-12,Transfer,329,UPI
TXN120818,ACC1480,2025-09-21,Transfer,279,Debit Card
TXN120846,ACC1480,2025-09-21,Received,563,UPI
TXN120866,ACC1480,2025-09-21,Withdrawal,40,UPI
TXN120871,ACC1480,2025-09-24,Transfer,95,UPI
TXN120802,ACC1480,2025-09-25,Withdrawal,61,UPI
TXN120803,ACC1480,2025-09-26,Payment,71,UPI
TXN120807,ACC1480,2025-09-29,Deposit,822,UPI
TXN120839,ACC1480,2025-09-29,Deposit,680,UPI
TXN120827,ACC1480,2025-09-30,Received,731,UPI
TXN120874,ACC1480,2025-09-30,Deposit,367,UPI
TXN120850,ACC1480,2025-10-04,Withdrawal,81,UPI
TXN120831,ACC1480,2025-10-07,Withdrawal,382,Credit Card
TXN120810,ACC1480,2025-10-14,Received,575,Debit Card
TXN120849,ACC1480,2025-10-14,Payment,55,UPI
TXN120870,ACC1480,2025-10-14,Deposit,458,UPI
TXN120816,ACC1480,2025-10-17,Withdrawal,62,UPI
TXN120840,ACC1480,2025-10-23,Payment,240,UPI
TXN120806,ACC1480,2025-10-25,Payment,373,UPI
TXN120817,ACC1480,2025-10-26,Received,510,UPI
TXN120880,ACC1480,2025-10-26,Transfer,397,UPI
TXN120823,ACC1480,2025-10-27,Payment,422,Credit Card
TXN120804,ACC1480,2025-10-29,Withdrawal,495,UPI
TXN120867,ACC1480,2025-11-01,Deposit,600,UPI
TXN120811,ACC1480,2025-11-03,Deposit,120,UPI
TXN120856,ACC1480,2025-11-03,Transfer,377,UPI
TXN120873,ACC1480,2025-11-05,Payment,495,UPI
TXN120858,ACC1480,2025-11-06,Payment,24,UPI
TXN120819,ACC1480,2025-11-10,Received,786,Debit Card
TXN120812,ACC1480,2025-11-12,Payment,359,Debit Card
TXN120834,ACC1480,2025-11-14,Payment,322,UPI
TXN120911,ACC1481,2025-05-16,Transfer,53,UPI
TXN120946,ACC1481,2025-05-16,Payment,479,UPI
TXN120934,ACC1481,2025-05-18,Payment,396,UPI
TXN120902,ACC1481,2025-05-20,Withdrawal,246,Debit Card
TXN120903,ACC1481,2025-05-21,Payment,345,UPI
TXN120896,ACC1481,2025-05-22,Payment,468,UPI
TXN120947,ACC1481,2025-05-24,Payment,466,Debit Card
TXN120924,ACC1481,2025-06-02,Transfer,411,Credit Card
TXN120942,ACC1481,2025-06-04,Withdrawal,15,UPI
TXN120900,ACC1481,2025-06-07,Payment,286,UPI
TXN120949,ACC1481,2025-06-09,Received,588,UPI
TXN120895,ACC1481,2025-06-10,Received,424,Credit Card
TXN120898,ACC1481,2025-06-14,Received,208,Credit Card
TXN120926,ACC1481,2025-06-15,Payment,364,Debit Card
TXN120919,ACC1481,2025-06-20,Received,874,UPI
TXN120945,ACC1481,2025-06-23,Deposit,812,UPI
TXN120909,ACC1481,2025-06-24,Withdrawal,452,UPI
TXN120928,ACC1481,2025-06-25,Payment,269,UPI
TXN120954,ACC1481,2025-06-25,Withdrawal,225,Debit Card
TXN120913,ACC1481,2025-06-26,Withdrawal,173,Credit Card
TXN120943,ACC1481,2025-06-27,Withdrawal,187,Credit Card
TXN120952,ACC1481,2025-06-28,Deposit,845,Credit Card
TXN120953,ACC1481,2025-06-28,Withdrawal,359,UPI
TXN120907,ACC1481,2025-07-06,Received,525,Debit Card
TXN120904,ACC1481,2025-07-07,Payment,263,UPI
TXN120923,ACC1481,2025-07-08,Withdrawal,50,UPI
TXN120897,ACC1481,2025-07-09,Transfer,406,UPI
TXN120914,ACC1481,2025-07-09,Withdrawal,287,Debit Card
TXN120921,ACC1481,2025-07-21,Payment,74,Credit Card
TXN120927,ACC1481,2025-07-23,Deposit,659,Debit Card
TXN120888,ACC1481,2025-07-28,Received,503,UPI
TXN120922,ACC1481,2025-08-03,Payment,258,Debit Card
TXN120936,ACC1481,2025-08-03,Payment,230,UPI
TXN120940,ACC1481,2025-08-08,Payment,57,UPI
TXN120951,ACC1481,2025-08-08,Received,624,UPI
TXN120930,ACC1481,2025-08-15,Received,583,Credit Card
TXN120892,ACC1481,2025-08-18,Payment,28152,UPI
TXN120932,ACC1481,2025-08-19,Withdrawal,127,UPI
TXN120887,ACC1481,2025-08-21,Withdrawal,371,Credit Card
TXN120957,ACC1481,2025-08-22,Withdrawal,385,UPI
TXN120920,ACC1481,2025-08-23,Deposit,353,UPI
TXN120889,ACC1481,2025-08-27,Deposit,728,Credit Card
TXN120935,ACC1481,2025-08-31,Transfer,241,UPI
TXN120908,ACC1481,2025-09-03,Received,184,Credit Card
TXN120885,ACC1481,2025-09-05,Withdrawal,216,Credit Card
TXN120890,ACC1481,2025-09-06,Received,583,UPI
TXN120950,ACC1481,2025-09-08,Payment,459,Debit Card
TXN120899,ACC1481,2025-09-09,Payment,461,Debit Card
TXN120944,ACC1481,2025-09-09,Withdrawal,221,UPI
TXN120959,ACC1481,2025-09-09,Deposit,749,UPI
TXN120956,ACC1481,2025-09-11,Payment,477,UPI
TXN120910,ACC1481,2025-09-13,Withdrawal,34,Debit Card
TXN120941,ACC1481,2025-09-14,Transfer,216,Debit Card
TXN120937,ACC1481,2025-09-16,Payment,243,UPI
TXN120884,ACC1481,2025-09-17,Transfer,283,UPI
TXN120882,ACC1481,2025-09-22,Payment,441,Credit Card
TXN120905,ACC1481,2025-09-23,Deposit,631,Debit Card
TXN120948,ACC1481,2025-09-24,Withdrawal,107,Credit Card
TXN120917,ACC1481,2025-09-28,Withdrawal,416,Debit Card
TXN120881,ACC1481,2025-09-29,Payment,283,Debit Card
TXN120894,ACC1481,2025-09-29,Payment,13,Credit Card
TXN120915,ACC1481,2025-10-01,Payment,107,Debit Card
TXN120958,ACC1481,2025-10-01,Transfer,86,Debit Card
TXN120961,ACC1481,2025-10-02,Deposit,735,UPI
TXN120886,ACC1481,2025-10-03,Payment,462,UPI
TXN120912,ACC1481,2025-10-08,Received,707,UPI
TXN120925,ACC1481,2025-10-11,Payment,98,UPI
TXN120931,ACC1481,2025-10-15,Transfer,405,UPI
TXN120891,ACC1481,2025-10-16,Transfer,360,UPI
TXN120938,ACC1481,2025-10-18,Transfer,499,Credit Card
TXN120960,ACC1481,2025-10-19,Withdrawal,290,UPI
TXN120929,ACC1481,2025-10-20,Payment,408,Debit Card
TXN120893,ACC1481,2025-10-23,Deposit,391,Debit Card
TXN120906,ACC1481,2025-10-24,Payment,245,UPI
TXN120918,ACC1481,2025-10-27,Transfer,405,UPI
TXN120955,ACC1481,2025-10-27,Payment,163,UPI
TXN120933,ACC1481,2025-10-28,Payment,90,UPI
TXN120916,ACC1481,2025-11-02,Transfer,211,UPI
TXN120939,ACC1481,2025-11-06,Transfer,412,UPI
TXN120901,ACC1481,2025-11-07,Payment,261,UPI
TXN120883,ACC1481,2025-11-12,Transfer,490,UPI
TXN120994,ACC1482,2025-05-19,Payment,301,UPI
TXN120996,ACC1482,2025-05-22,Payment,381,UPI
TXN120972,ACC1482,2025-05-25,Payment,175,UPI
TXN120973,ACC1482,2025-05-25,Withdrawal,423,Credit Card
TXN121013,ACC1482,2025-05-25,Deposit,624,UPI
TXN120985,ACC1482,2025-05-29,Payment,264,UPI
TXN120963,ACC1482,2025-06-02,Deposit,900,Debit Card
TXN120974,ACC1482,2025-06-04,Payment,272,Debit Card
TXN120986,ACC1482,2025-06-05,Withdrawal,53,Credit Card
TXN121011,ACC1482,2025-06-06,Payment,299,Debit Card
TXN121008,ACC1482,2025-06-07,Transfer,268,Debit Card
TXN120978,ACC1482,2025-06-12,Transfer,435,UPI
TXN120971,ACC1482,2025-06-13,Transfer,20,UPI
TXN121010,ACC1482,2025-06-13,Transfer,85,Credit Card
TXN121005,ACC1482,2025-06-18,Received,726,Credit Card
TXN120997,ACC1482,2025-06-26,Payment,341,Credit Card
TXN120984,ACC1482,2025-07-02,Payment,60,UPI
TXN120967,ACC1482,2025-07-09,Withdrawal,216,Debit Card
TXN120991,ACC1482,2025-07-11,Withdrawal,46,Debit Card
TXN121007,ACC1482,2025-07-12,Transfer,370,UPI
TXN120964,ACC1482,2025-07-17,Transfer,90,Credit Card
TXN121015,ACC1482,2025-07-21,Transfer,398,UPI
TXN121006,ACC1482,2025-07-22,Transfer,81,Debit Card
TXN120995,ACC1482,2025-08-02,Transfer,197,UPI
TXN120962,ACC1482,2025-08-04,Deposit,664,Debit Card
TXN120979,ACC1482,2025-08-04,Transfer,189,Debit Card
TXN120999,ACC1482,2025-08-04,Payment,307,UPI
TXN120982,ACC1482,2025-08-07,Payment,281,Credit Card
TXN120989,ACC1482,2025-08-10,Received,720,UPI
TXN121002,ACC1482,2025-08-15,Payment,283,Credit Card
TXN120970,ACC1482,2025-08-17,Withdrawal,250,UPI
TXN120993,ACC1482,2025-08-17,Deposit,882,UPI
TXN121016,ACC1482,2025-08-18,Payment,328,UPI
TXN120975,ACC1482,2025-08-21,Transfer,281,Credit Card
TXN120987,ACC1482,2025-08-24,Deposit,110,UPI
TXN120976,ACC1482,2025-08-25,Withdrawal,412,UPI
TXN120988,ACC1482,2025-08-28,Transfer,232,Debit Card
TXN120980,ACC1482,2025-08-29,Transfer,46,Credit Card
TXN121004,ACC1482,2025-08-31,Withdrawal,494,Debit Card
TXN120992,ACC1482,2025-09-03,Payment,81,UPI
TXN120981,ACC1482,2025-09-04,Transfer,85,UPI
TXN121003,ACC1482,2025-09-05,Withdrawal,43,Credit Card
TXN120983,ACC1482,2025-09-07,Withdrawal,246,UPI
TXN120968,ACC1482,2025-09-11,Transfer,460,UPI
TXN121017,ACC1482,2025-09-11,Withdrawal,63,Debit Card
TXN121001,ACC1482,2025-09-14,Withdrawal,12,Debit Card
TXN120977,ACC1482,2025-09-23,Received,696,UPI
TXN121000,ACC1482,2025-09-25,Deposit,137,UPI
TXN121009,ACC1482,2025-10-03,Payment,78,UPI
TXN120990,ACC1482,2025-10-12,Payment,427,UPI
TXN120969,ACC1482,2025-10-15,Payment,257,Debit Card
TXN120965,ACC1482,2025-10-21,Received,690,UPI
TXN120998,ACC1482,2025-10-27,Transfer,415,UPI
TXN121014,ACC1482,2025-11-02,Deposit,522,Credit Card
TXN121012,ACC1482,2025-11-03,Payment,224,UPI
TXN120966,ACC1482,2025-11-04,Transfer,201,UPI
TXN121057,ACC1483,2025-05-17,Transfer,382,UPI
TXN121081,ACC1483,2025-05-17,Withdrawal,461,UPI
TXN121041,ACC1483,2025-05-18,Payment,25,Debit Card
TXN121061,ACC1483,2025-05-19,Transfer,347,UPI
TXN121101,ACC1483,2025-05-22,Withdrawal,365,Debit Card
TXN121046,ACC1483,2025-05-24,Withdrawal,258,UPI
TXN121060,ACC1483,2025-05-24,Withdrawal,324,UPI
TXN121031,ACC1483,2025-05-26,Payment,103,Credit Card
TXN121043,ACC1483,2025-05-26,Deposit,700,UPI
TXN121098,ACC1483,2025-05-26,Payment,290,UPI
TXN121087,ACC1483,2025-05-27,Payment,199,UPI
TXN121039,ACC1483,2025-05-29,Withdrawal,174,UPI
TXN121056,ACC1483,2025-05-29,Payment,413,UPI
TXN121054,ACC1483,2025-06-05,Transfer,90,Credit Card
TXN121037,ACC1483,2025-06-11,Received,745,Debit Card
TXN121074,ACC1483,2025-06-11,Transfer,57,UPI
TXN121077,ACC1483,2025-06-11,Withdrawal,317,UPI
TXN121027,ACC1483,2025-06-12,Deposit,238,UPI
TXN121040,ACC1483,2025-06-17,Payment,477,Credit Card
TXN121085,ACC1483,2025-06-21,Transfer,75,UPI
TXN121051,ACC1483,2025-06-24,Received,402,Debit Card
TXN121078,ACC1483,2025-07-05,Transfer,160,Credit Card
TXN121062,ACC1483,2025-07-06,Withdrawal,219,UPI
TXN121090,ACC1483,2025-07-07,Withdrawal,451,UPI
TXN121064,ACC1483,2025-07-08,Transfer,421,UPI
TXN121094,ACC1483,2025-07-22,Transfer,281,UPI
TXN121021,ACC1483,2025-07-23,Payment,496,Credit Card
TXN121084,ACC1483,2025-07-26,Transfer,325,UPI
TXN121103,ACC1483,2025-07-26,Deposit,623,UPI
TXN121068,ACC1483,2025-07-28,Payment,367,Credit Card
TXN121096,ACC1483,2025-07-29,Payment,435,UPI
TXN121067,ACC1483,2025-07-30,Withdrawal,292,Credit Card
TXN121069,ACC1483,2025-07-30,Deposit,230,Credit Card
TXN121072,ACC1483,2025-07-30,Payment,42750,UPI
TXN121038,ACC1483,2025-07-31,Received,595,UPI
TXN121042,ACC1483,2025-08-04,Transfer,378,Credit Card
TXN121065,ACC1483,2025-08-05,Payment,495,UPI
TXN121030,ACC1483,2025-08-08,Transfer,384,UPI
TXN121091,ACC1483,2025-08-08,Transfer,405,UPI
TXN121028,ACC1483,2025-08-09,Withdrawal,399,Debit Card
TXN121076,ACC1483,2025-08-10,Deposit,401,Debit Card
TXN121033,ACC1483,2025-08-12,Payment,296,Debit Card
TXN121088,ACC1483,2025-08-15,Payment,211,Credit Card
TXN121047,ACC1483,2025-08-17,Transfer,133,UPI
TXN121095,ACC1483,2025-08-17,Payment,17,UPI
TXN121035,ACC1483,2025-08-18,Transfer,409,UPI
